state_name,district_name,reg_year_date,fil_year,court_name,est_code,updated_type_name,updated_disp_name,disp_nature,total_cases,cases_pending_trial_yearly
Delhi,West,2015,2015,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Abated,5,1,1
Delhi,West,2015,2015,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,64,57
Delhi,West,2015,2015,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Convicted,2,1,1
Delhi,West,2015,2015,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Convicted - Fined,7,8,8
Delhi,West,2015,2015,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Discharged,3,1,1
Delhi,West,2015,2015,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),PO Consigned,12,3,3
Delhi,West,2015,2015,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Quashed,17,4,4
Delhi,West,2015,2015,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Remand back,9,1,1
Delhi,West,2015,2015,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Transferred,74,2,2
Delhi,West,2015,2015,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),NA,0,126,126
Delhi,West,2016,2016,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Abated,5,5,4
Delhi,West,2016,2016,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,72,56
Delhi,West,2016,2016,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Allowed,31,1,0
Delhi,West,2016,2016,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Cancelled,64,1,0
Delhi,West,2016,2016,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Clubbed in FIR,70,5,1
Delhi,West,2016,2016,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Convicted,2,6,6
Delhi,West,2016,2016,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Convicted - Fined,7,6,6
Delhi,West,2016,2016,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Discharged,3,2,2
Delhi,West,2016,2016,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),PO Consigned,12,4,3
Delhi,West,2016,2016,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Quashed,17,5,4
Delhi,West,2016,2016,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Transferred,74,2,2
Delhi,West,2016,2016,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Untraced,46,4,0
Delhi,West,2016,2016,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),NA,0,146,146
Delhi,West,2016,2017,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Clubbed in FIR,70,1,0
Delhi,West,2017,2016,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),NA,0,2,2
Delhi,West,2017,2017,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Abated,5,5,5
Delhi,West,2017,2017,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,50,39
Delhi,West,2017,2017,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Adjourned Sine die,11,1,1
Delhi,West,2017,2017,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Clubbed in FIR,70,6,0
Delhi,West,2017,2017,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Convicted,2,1,1
Delhi,West,2017,2017,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Convicted - Plead Guilty,24,1,0
Delhi,West,2017,2017,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Disposed,8,3,0
Delhi,West,2017,2017,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),PO Consigned,12,4,0
Delhi,West,2017,2017,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Quashed,17,6,1
Delhi,West,2017,2017,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Transferred,74,2,0
Delhi,West,2017,2017,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Untraced,46,2,1
Delhi,West,2017,2017,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),NA,0,143,143
Delhi,West,2017,2019,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,1,1
Delhi,West,2018,2018,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Abated,5,1,0
Delhi,West,2018,2018,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,32,12
Delhi,West,2018,2018,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Cancelled,64,1,0
Delhi,West,2018,2018,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Clubbed in FIR,70,1,0
Delhi,West,2018,2018,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Convicted,2,3,3
Delhi,West,2018,2018,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Discharged,3,1,1
Delhi,West,2018,2018,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Disposed,8,1,0
Delhi,West,2018,2018,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),PO Consigned,12,5,3
Delhi,West,2018,2018,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Proceeding stopped,47,1,0
Delhi,West,2018,2018,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Quashed,17,6,2
Delhi,West,2018,2018,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Transferred,74,1,1
Delhi,West,2018,2018,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Untraced,46,3,0
Delhi,West,2018,2018,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),NA,0,245,245
Delhi,West,2019,2019,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Abated,5,1,1
Delhi,West,2019,2019,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Acquitted,1,6,0
Delhi,West,2019,2019,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Allowed,31,1,0
Delhi,West,2019,2019,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Convicted,2,1,0
Delhi,West,2019,2019,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Convicted - Fined,7,2,0
Delhi,West,2019,2019,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),PO Consigned,12,5,0
Delhi,West,2019,2019,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Transferred,74,2,0
Delhi,West,2019,2019,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Untraced,46,4,0
Delhi,West,2019,2019,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),NA,0,209,41
Delhi,West,2020,2019,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),NA,0,3,0
Delhi,West,2020,2020,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),Dismissed,6,1,0
Delhi,West,2020,2020,"District and Sessions Judge, West, THC",DLWT01,Sessions Case (SC),NA,0,48,0
Haryana,Ambala,2014,2014,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Acquitted,25,11,2
Haryana,Ambala,2014,2014,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Convicted,24,3,1
Haryana,Ambala,2015,2015,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Acquitted,25,26,0
Haryana,Ambala,2015,2015,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Convicted,24,3,0
Haryana,Ambala,2016,2016,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Acquitted,25,14,1
Haryana,Ambala,2016,2016,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Convicted,24,9,6
Haryana,Ambala,2016,2016,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),NA,0,2,2
Haryana,Ambala,2017,2017,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Abated,29,1,0
Haryana,Ambala,2017,2017,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Acquitted,25,25,20
Haryana,Ambala,2017,2017,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Convicted,24,18,13
Haryana,Ambala,2017,2017,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Convicted - Life imprisonment,43,1,1
Haryana,Ambala,2017,2017,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Transferred,1,1,0
Haryana,Ambala,2017,2017,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),NA,0,6,6
Haryana,Ambala,2018,2018,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Abated,29,1,1
Haryana,Ambala,2018,2018,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Acquitted,25,27,12
Haryana,Ambala,2018,2018,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Convicted,24,12,10
Haryana,Ambala,2018,2018,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Disposed of with directions,36,1,0
Haryana,Ambala,2018,2018,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),NA,0,27,27
Haryana,Ambala,2019,2019,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Acquitted,25,21,0
Haryana,Ambala,2019,2019,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),Disposed of with directions,36,2,0
Haryana,Ambala,2019,2019,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),NA,0,52,7
Haryana,Ambala,2020,2020,"District and Sessions Court, Ambala",HRAM01,Sessions Case (SC),NA,0,13,0
Haryana,Bhiwani,2018,2018,"DISTRICT AND SESSIONS COURTS, BHIWANI",HRBH01,Sessions Case (SC),NA,0,1,1
Haryana,Bhiwani,2019,2019,"DISTRICT AND SESSIONS COURTS, BHIWANI",HRBH01,Sessions Case (SC),Acquitted,25,3,0
Haryana,Bhiwani,2019,2019,"DISTRICT AND SESSIONS COURTS, BHIWANI",HRBH01,Sessions Case (SC),Convicted,24,2,0
Haryana,Bhiwani,2019,2019,"DISTRICT AND SESSIONS COURTS, BHIWANI",HRBH01,Sessions Case (SC),NA,0,13,0
Haryana,Bhiwani,2020,2020,"DISTRICT AND SESSIONS COURTS, BHIWANI",HRBH01,Sessions Case (SC),NA,0,18,0
Haryana,Faridabad,2015,2015,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Acquitted,25,13,5
Haryana,Faridabad,2015,2015,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Convicted,24,2,0
Haryana,Faridabad,2015,2015,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Convicted - Undergone,49,1,1
Haryana,Faridabad,2016,2016,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Acquitted,25,52,21
Haryana,Faridabad,2016,2016,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Convicted,24,31,23
Haryana,Faridabad,2016,2016,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),PO Consigned,46,1,1
Haryana,Faridabad,2016,2016,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Quashed,47,1,1
Haryana,Faridabad,2017,2017,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Acquitted,25,69,36
Haryana,Faridabad,2017,2017,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Allowed,15,1,1
Haryana,Faridabad,2017,2017,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Consigned,38,3,2
Haryana,Faridabad,2017,2017,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Convicted,24,63,53
Haryana,Faridabad,2017,2017,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Disposed,50,1,0
Haryana,Faridabad,2017,2017,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Disposed of with directions,36,2,1
Haryana,Faridabad,2017,2017,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),PO Consigned,55,1,1
Haryana,Faridabad,2017,2017,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Quashed,47,1,0
Haryana,Faridabad,2017,2017,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Remand back,51,1,0
Haryana,Faridabad,2017,2017,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Transferred - Committal,33,1,0
Haryana,Faridabad,2017,2017,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),NA,0,1,1
Haryana,Faridabad,2018,2018,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Acquitted,25,143,77
Haryana,Faridabad,2018,2018,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Consigned,38,1,0
Haryana,Faridabad,2018,2018,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Convicted,24,72,49
Haryana,Faridabad,2018,2018,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Disposed,50,4,1
Haryana,Faridabad,2018,2018,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Quashed,47,1,0
Haryana,Faridabad,2018,2018,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Remand back,51,1,0
Haryana,Faridabad,2018,2018,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Transferred,1,1,0
Haryana,Faridabad,2018,2018,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Transferred - Attached with main case,59,1,0
Haryana,Faridabad,2018,2018,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),NA,0,36,36
Haryana,Faridabad,2019,2018,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Acquitted,25,3,0
Haryana,Faridabad,2019,2018,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Convicted,24,1,1
Haryana,Faridabad,2019,2018,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),NA,0,7,7
Haryana,Faridabad,2019,2019,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Acquitted,25,13,2
Haryana,Faridabad,2019,2019,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Consigned,38,1,0
Haryana,Faridabad,2019,2019,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Convicted,24,6,1
Haryana,Faridabad,2019,2019,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Discharged,23,1,0
Haryana,Faridabad,2019,2019,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Disposed,50,5,0
Haryana,Faridabad,2019,2019,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),PO Consigned,46,1,0
Haryana,Faridabad,2019,2019,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),Quashed,47,1,0
Haryana,Faridabad,2019,2019,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),NA,0,183,20
Haryana,Faridabad,2020,2019,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),NA,0,15,0
Haryana,Faridabad,2020,2020,"District and Sessions Courts, Faridabad",HRFB01,Sessions Case (SC),NA,0,23,0
Haryana,Fatehabad,2014,2014,"District  and Sessions Courts, Fatehabad",HRFT01,Sessions Case (SC),Acquitted,25,1,0
Haryana,Fatehabad,2015,2015,"District  and Sessions Courts, Fatehabad",HRFT01,SC-ST Act,Acquitted,25,1,1
Haryana,Fatehabad,2015,2015,"District  and Sessions Courts, Fatehabad",HRFT01,Sessions Case (SC),Acquitted,25,22,5
Haryana,Fatehabad,2015,2015,"District  and Sessions Courts, Fatehabad",HRFT01,Sessions Case (SC),Convicted,24,4,1
Haryana,Fatehabad,2016,2016,"District  and Sessions Courts, Fatehabad",HRFT01,Sessions Case (SC),Acquitted,25,30,6
Haryana,Fatehabad,2016,2016,"District  and Sessions Courts, Fatehabad",HRFT01,Sessions Case (SC),Convicted,24,4,2
Haryana,Fatehabad,2016,2016,"District  and Sessions Courts, Fatehabad",HRFT01,Sessions Case (SC),Disposed of with directions,36,2,1
Haryana,Fatehabad,2017,2017,"District  and Sessions Courts, Fatehabad",HRFT01,SC-ST Act,Convicted,24,1,1
Haryana,Fatehabad,2017,2017,"District  and Sessions Courts, Fatehabad",HRFT01,Sessions Case (SC),Acquitted,25,41,12
Haryana,Fatehabad,2017,2017,"District  and Sessions Courts, Fatehabad",HRFT01,Sessions Case (SC),Convicted,24,8,6
Haryana,Fatehabad,2017,2017,"District  and Sessions Courts, Fatehabad",HRFT01,Sessions Case (SC),Disposed of with directions,36,1,1
Haryana,Fatehabad,2017,2017,"District  and Sessions Courts, Fatehabad",HRFT01,Sessions Case (SC),NA,0,2,2
Haryana,Fatehabad,2018,2018,"District  and Sessions Courts, Fatehabad",HRFT01,Sessions Case (SC),Acquitted,25,40,4
Haryana,Fatehabad,2018,2018,"District  and Sessions Courts, Fatehabad",HRFT01,Sessions Case (SC),Convicted,24,13,6
Haryana,Fatehabad,2018,2018,"District  and Sessions Courts, Fatehabad",HRFT01,Sessions Case (SC),Discharged,23,1,0
Haryana,Fatehabad,2018,2018,"District  and Sessions Courts, Fatehabad",HRFT01,Sessions Case (SC),Disposed,48,1,0
Haryana,Fatehabad,2018,2018,"District  and Sessions Courts, Fatehabad",HRFT01,Sessions Case (SC),Disposed of with directions,36,4,0
Haryana,Fatehabad,2018,2018,"District  and Sessions Courts, Fatehabad",HRFT01,Sessions Case (SC),NA,0,19,19
Haryana,Fatehabad,2019,2019,"District  and Sessions Courts, Fatehabad",HRFT01,SC-ST Act,Acquitted,25,2,0
Haryana,Fatehabad,2019,2019,"District  and Sessions Courts, Fatehabad",HRFT01,SC-ST Act,NA,0,5,0
Haryana,Fatehabad,2019,2019,"District  and Sessions Courts, Fatehabad",HRFT01,Sessions Case (SC),Acquitted,25,9,0
Haryana,Fatehabad,2019,2019,"District  and Sessions Courts, Fatehabad",HRFT01,Sessions Case (SC),Convicted,24,2,0
Haryana,Fatehabad,2019,2019,"District  and Sessions Courts, Fatehabad",HRFT01,Sessions Case (SC),Disposed of with directions,36,2,0
Haryana,Fatehabad,2019,2019,"District  and Sessions Courts, Fatehabad",HRFT01,Sessions Case (SC),NA,0,33,5
Haryana,Fatehabad,2020,2020,"District  and Sessions Courts, Fatehabad",HRFT01,SC-ST Act,NA,0,1,0
Haryana,Fatehabad,2020,2020,"District  and Sessions Courts, Fatehabad",HRFT01,Sessions Case (SC),NA,0,8,0
Haryana,Gurugram,2015,2015,"District and Sessions Courts, Gurugram",HRGR01,Sessions Case (SC),Acquitted,25,16,2
Haryana,Gurugram,2015,2015,"District and Sessions Courts, Gurugram",HRGR01,Sessions Case (SC),Convicted,24,10,2
Haryana,Gurugram,2015,2015,"District and Sessions Courts, Gurugram",HRGR01,Sessions Case (SC),Transferred,1,1,0
Haryana,Gurugram,2016,2016,"District and Sessions Courts, Gurugram",HRGR01,SC-ST Act,NA,0,2,2
Haryana,Gurugram,2016,2016,"District and Sessions Courts, Gurugram",HRGR01,Sessions Case (SC),Acquitted,25,25,9
Haryana,Gurugram,2016,2016,"District and Sessions Courts, Gurugram",HRGR01,Sessions Case (SC),Allowed,15,1,0
Haryana,Gurugram,2016,2016,"District and Sessions Courts, Gurugram",HRGR01,Sessions Case (SC),Consigned,49,1,0
Haryana,Gurugram,2016,2016,"District and Sessions Courts, Gurugram",HRGR01,Sessions Case (SC),Convicted,24,20,10
Haryana,Gurugram,2016,2016,"District and Sessions Courts, Gurugram",HRGR01,Sessions Case (SC),Discharged,23,1,0
Haryana,Gurugram,2016,2016,"District and Sessions Courts, Gurugram",HRGR01,Sessions Case (SC),Dismissed,46,1,0
Haryana,Gurugram,2016,2016,"District and Sessions Courts, Gurugram",HRGR01,Sessions Case (SC),NA,0,1,1
Haryana,Gurugram,2017,2017,"District and Sessions Courts, Gurugram",HRGR01,SC-ST Act,Transferred,1,1,0
Haryana,Gurugram,2017,2017,"District and Sessions Courts, Gurugram",HRGR01,SC-ST Act,NA,0,2,2
Haryana,Gurugram,2017,2017,"District and Sessions Courts, Gurugram",HRGR01,Sessions Case (SC),Acquitted,25,81,58
Haryana,Gurugram,2017,2017,"District and Sessions Courts, Gurugram",HRGR01,Sessions Case (SC),Allowed,15,1,0
Haryana,Gurugram,2017,2017,"District and Sessions Courts, Gurugram",HRGR01,Sessions Case (SC),Consigned,38,3,3
Haryana,Gurugram,2017,2017,"District and Sessions Courts, Gurugram",HRGR01,Sessions Case (SC),Consigned,49,1,0
Haryana,Gurugram,2017,2017,"District and Sessions Courts, Gurugram",HRGR01,Sessions Case (SC),Convicted,24,30,30
Haryana,Gurugram,2017,2017,"District and Sessions Courts, Gurugram",HRGR01,Sessions Case (SC),Disposed,41,1,0
Haryana,Gurugram,2017,2017,"District and Sessions Courts, Gurugram",HRGR01,Sessions Case (SC),Disposed of with directions,36,1,1
Haryana,Gurugram,2017,2017,"District and Sessions Courts, Gurugram",HRGR01,Sessions Case (SC),"Some Convicted, some Acquitted",55,1,1
Haryana,Gurugram,2017,2017,"District and Sessions Courts, Gurugram",HRGR01,Sessions Case (SC),Transferred,1,3,0
Haryana,Gurugram,2017,2017,"District and Sessions Courts, Gurugram",HRGR01,Sessions Case (SC),NA,0,16,16
Haryana,Gurugram,2018,2018,"District and Sessions Courts, Gurugram",HRGR01,SC-ST Act,NA,0,1,1
Haryana,Gurugram,2018,2018,"District and Sessions Courts, Gurugram",HRGR01,Sessions Case (SC),Acquitted,25,29,7
Haryana,Gurugram,2018,2018,"District and Sessions Courts, Gurugram",HRGR01,Sessions Case (SC),Convicted,24,6,6
Haryana,Gurugram,2018,2018,"District and Sessions Courts, Gurugram",HRGR01,Sessions Case (SC),Disposed,41,5,1
Haryana,Gurugram,2018,2018,"District and Sessions Courts, Gurugram",HRGR01,Sessions Case (SC),NA,0,57,57
Haryana,Gurugram,2019,2019,"District and Sessions Courts, Gurugram",HRGR01,SC-ST Act,Acquitted,25,2,0
Haryana,Gurugram,2019,2019,"District and Sessions Courts, Gurugram",HRGR01,SC-ST Act,NA,0,2,2
Haryana,Gurugram,2019,2019,"District and Sessions Courts, Gurugram",HRGR01,Sessions Case (SC),Acquitted,25,23,1
Haryana,Gurugram,2019,2019,"District and Sessions Courts, Gurugram",HRGR01,Sessions Case (SC),Convicted,24,1,0
Haryana,Gurugram,2019,2019,"District and Sessions Courts, Gurugram",HRGR01,Sessions Case (SC),Disposed,41,4,0
Haryana,Gurugram,2019,2019,"District and Sessions Courts, Gurugram",HRGR01,Sessions Case (SC),Transferred,1,1,0
Haryana,Gurugram,2019,2019,"District and Sessions Courts, Gurugram",HRGR01,Sessions Case (SC),NA,0,126,33
Haryana,Gurugram,2020,2020,"District and Sessions Courts, Gurugram",HRGR01,Sessions Case (SC),NA,0,15,0
Haryana,Hisar,2015,2015,"District and Sessions Courts, Hisar",HRHS01,Sessions Case (SC),Acquitted,25,2,1
Haryana,Hisar,2015,2015,"District and Sessions Courts, Hisar",HRHS01,Sessions Case (SC),Convicted,24,1,0
Haryana,Hisar,2016,2016,"District and Sessions Courts, Hisar",HRHS01,Sessions Case (SC),Abated,29,1,1
Haryana,Hisar,2016,2016,"District and Sessions Courts, Hisar",HRHS01,Sessions Case (SC),Acquitted,25,20,7
Haryana,Hisar,2016,2016,"District and Sessions Courts, Hisar",HRHS01,Sessions Case (SC),Convicted,24,10,8
Haryana,Hisar,2016,2016,"District and Sessions Courts, Hisar",HRHS01,Sessions Case (SC),Dismissed,1000,1,1
Haryana,Hisar,2016,2016,"District and Sessions Courts, Hisar",HRHS01,Sessions Case (SC),Disposed,1013,1,1
Haryana,Hisar,2016,2016,"District and Sessions Courts, Hisar",HRHS01,Sessions Case (SC),Disposed of as withdrawn with permission to file fresh,2,1,0
Haryana,Hisar,2016,2016,"District and Sessions Courts, Hisar",HRHS01,Sessions Case (SC),PO Consigned,1007,1,1
Haryana,Hisar,2016,2016,"District and Sessions Courts, Hisar",HRHS01,Sessions Case (SC),Transferred,1,1,0
Haryana,Hisar,2017,2017,"District and Sessions Courts, Hisar",HRHS01,Sessions Case (SC),Acquitted,25,28,7
Haryana,Hisar,2017,2017,"District and Sessions Courts, Hisar",HRHS01,Sessions Case (SC),Consigned,38,1,0
Haryana,Hisar,2017,2017,"District and Sessions Courts, Hisar",HRHS01,Sessions Case (SC),Convicted,24,23,14
Haryana,Hisar,2017,2017,"District and Sessions Courts, Hisar",HRHS01,Sessions Case (SC),Disposed of with directions,36,1,0
Haryana,Hisar,2017,2017,"District and Sessions Courts, Hisar",HRHS01,Sessions Case (SC),NA,0,1,1
Haryana,Hisar,2018,2018,"District and Sessions Courts, Hisar",HRHS01,Sessions Case (SC),Acquitted,25,52,12
Haryana,Hisar,2018,2018,"District and Sessions Courts, Hisar",HRHS01,Sessions Case (SC),Compromised,1010,1,0
Haryana,Hisar,2018,2018,"District and Sessions Courts, Hisar",HRHS01,Sessions Case (SC),Convicted,24,23,6
Haryana,Hisar,2018,2018,"District and Sessions Courts, Hisar",HRHS01,Sessions Case (SC),Decreed with costs,9,1,0
Haryana,Hisar,2018,2018,"District and Sessions Courts, Hisar",HRHS01,Sessions Case (SC),NA,0,5,5
Haryana,Hisar,2019,2019,"District and Sessions Courts, Hisar",HRHS01,Sessions Case (SC),Abated,29,1,1
Haryana,Hisar,2019,2019,"District and Sessions Courts, Hisar",HRHS01,Sessions Case (SC),Acquitted,25,19,1
Haryana,Hisar,2019,2019,"District and Sessions Courts, Hisar",HRHS01,Sessions Case (SC),Convicted,24,2,0
Haryana,Hisar,2019,2019,"District and Sessions Courts, Hisar",HRHS01,Sessions Case (SC),Transferred,1,3,0
Haryana,Hisar,2019,2019,"District and Sessions Courts, Hisar",HRHS01,Sessions Case (SC),NA,0,58,11
Haryana,Hisar,2020,2020,"District and Sessions Courts, Hisar",HRHS01,Sessions Case (SC),Acquitted,25,1,0
Haryana,Hisar,2020,2020,"District and Sessions Courts, Hisar",HRHS01,Sessions Case (SC),NA,0,22,0
Haryana,Jhajjar,2013,2013,"District and Sessions Courts, Jhajjar",HRJR01,Sessions Case (SC),Acquitted,25,1,1
Haryana,Jhajjar,2013,2014,"District and Sessions Courts, Jhajjar",HRJR01,Sessions Case (SC),Convicted,24,1,1
Haryana,Jhajjar,2014,2014,"District and Sessions Courts, Jhajjar",HRJR01,Sessions Case (SC),Acquitted,25,15,3
Haryana,Jhajjar,2014,2014,"District and Sessions Courts, Jhajjar",HRJR01,Sessions Case (SC),Convicted,24,3,2
Haryana,Jhajjar,2014,2014,"District and Sessions Courts, Jhajjar",HRJR01,Sessions Case (SC),Convicted - Probation,26,1,0
Haryana,Jhajjar,2014,2014,"District and Sessions Courts, Jhajjar",HRJR01,Sessions Case (SC),Disposed,72,2,2
Haryana,Jhajjar,2014,2014,"District and Sessions Courts, Jhajjar",HRJR01,Sessions Case (SC),Transferred - Committal,33,1,0
Haryana,Jhajjar,2015,2014,"District and Sessions Courts, Jhajjar",HRJR01,Sessions Case (SC),Convicted,24,1,0
Haryana,Jhajjar,2015,2015,"District and Sessions Courts, Jhajjar",HRJR01,Sessions Case (SC),Acquitted,25,30,11
Haryana,Jhajjar,2015,2015,"District and Sessions Courts, Jhajjar",HRJR01,Sessions Case (SC),Allowed,15,1,0
Haryana,Jhajjar,2015,2015,"District and Sessions Courts, Jhajjar",HRJR01,Sessions Case (SC),Convicted,24,8,7
Haryana,Jhajjar,2015,2015,"District and Sessions Courts, Jhajjar",HRJR01,Sessions Case (SC),Convicted - Fined,44,1,1
